Date,Time,Etime,Etime(ms),Status,Status1,Status2,Status3,Status4,Urms1,Urms2,Urms3,Umn1,Umn2,Umn3,Uac1,Uac2,Uac3,Udc1,Udc2,Udc3,Ufnd1,Ufnd2,Ufnd3,PUpk1,PUpk2,PUpk3,MUpk1,MUpk2,MUpk3,Uthd1,Uthd2,Uthd3,Urf1,Urf2,Urf3,Irms1,Irms2,Irms3,Imn1,Imn2,Imn3,Iac1,Iac2,Iac3,Idc1,Idc2,Idc3,Ifnd1,Ifnd2,Ifnd3,PIpk1,PIpk2,PIpk3,MIpk1,MIpk2,MIpk3,Ithd1,Ithd2,Ithd3,Irf1,Irf2,Irf3,P1,P2,P3,Pfnd1,Pfnd2,Pfnd3,S1,S2,S3,Sfnd1,Sfnd2,Sfnd3,Q1,Q2,Q3,Qfnd1,Qfnd2,Qfnd3,PF1,PF2,PF3,PFfnd1,PFfnd2,PFfnd3,Udeg1,Udeg2,Udeg3,Ideg1,Ideg2,Ideg3,DEG1,DEG2,DEG3,FREQ1,FREQ2,FREQ3,Eff1,Eff2,Eff3,Loss1,Loss2,Loss3,UDF1,UDF2,UDF3,UDF5,UDF6,UDF7,UDF9,UDF10,UDF11,UDF13,UDF14,UDF15,SlvStatus,SlvStatus1,SlvStatus2,SlvStatus3,SlvStatus4,SlvUrms1,SlvUrms2,SlvUrms3,SlvUrms123,SlvUmn1,SlvUmn2,SlvUmn3,SlvUmn123,SlvUac1,SlvUac2,SlvUac3,SlvUdc1,SlvUdc2,SlvUdc3,SlvUfnd1,SlvUfnd2,SlvUfnd3,SlvPUpk1,SlvPUpk2,SlvPUpk3,SlvMUpk1,SlvMUpk2,SlvMUpk3,SlvUthd1,SlvUthd2,SlvUthd3,SlvUrf1,SlvUrf2,SlvUrf3,SlvUunb123,SlvIrms1,SlvIrms2,SlvIrms3,SlvIrms123,SlvImn1,SlvImn2,SlvImn3,SlvImn123,SlvIac1,SlvIac2,SlvIac3,SlvIdc1,SlvIdc2,SlvIdc3,SlvIfnd1,SlvIfnd2,SlvIfnd3,SlvPIpk1,SlvPIpk2,SlvPIpk3,SlvMIpk1,SlvMIpk2,SlvMIpk3,SlvIthd1,SlvIthd2,SlvIthd3,SlvIrf1,SlvIrf2,SlvIrf3,SlvIunb123,SlvP1,SlvP2,SlvP3,SlvP123,SlvPfnd1,SlvPfnd2,SlvPfnd3,SlvPfnd123,SlvS1,SlvS2,SlvS3,SlvS123,SlvSfnd1,SlvSfnd2,SlvSfnd3,SlvSfnd123,SlvQ1,SlvQ2,SlvQ3,SlvQ123,SlvQfnd1,SlvQfnd2,SlvQfnd3,SlvQfnd123,SlvPF1,SlvPF2,SlvPF3,SlvPF123,SlvPFfnd1,SlvPFfnd2,SlvPFfnd3,SlvPFfnd123,SlvUdeg1,SlvUdeg2,SlvUdeg3,SlvIdeg1,SlvIdeg2,SlvIdeg3,SlvDEG1,SlvDEG2,SlvDEG3,SlvDEG123,SlvFREQ1,SlvFREQ2,SlvFREQ3,SlvEff1,SlvEff2,SlvEff3,SlvLoss1,SlvLoss2,SlvLoss3,SlvTq1,SlvSpd1,SlvPm1,SlvSlip1,HRMStatus
2021/11/30,13:04:31,00000:00:00,0,38003F00,500,1F00,1E00,3D00,99.964E+00,0.000E+00,0.000E+00,111.031E+00,0.000E+00,0.000E+00,0.377E+00,0.000E+00,0.000E+00,99.963E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,100.818E+00,0.000E+00,0.000E+00,98.229E+00,0.000E+00,0.000E+00,+99999.9E+99,+99999.9E+99,+99999.9E+99,1.295E+00,+99999.9E+99,+99999.9E+99,9.1842E+00,0.00000E+00,0.00000E+00,10.0738E+00,0.00000E+00,0.00000E+00,1.4459E+00,0.00000E+00,0.00000E+00,9.0696E+00,0.00000E+00,0.00000E+00,0.4259E+00,0.00000E+00,0.00000E+00,15.3038E+00,0.0000E+00,0.0000E+00,6.6164E+00,0.0000E+00,0.0000E+00,300.729E+00,+99999.9E+99,+99999.9E+99,47.893E+00,+99999.9E+99,+99999.9E+99,0.90615E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.91808E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.14753E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.98700E+00,0.00000E+00,0.00000E+00,0.48753E+00,0.00035E+00,0.39940E+00,0.000E+00,-77.499E+00,-40.749E+00,119.179E+00,12.481E+00,-154.290E+00,9.247E+00,90.000E+00,90.000E+00,19.9913E+00,0.00000E+00,0.00000E+00,96.504E+00,100.000E+00,100.000E+00,0.0317E+03,0.00000E+03,0.00000E+03,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,1B00,0,0,0,1B00,60.101E+00,60.026E+00,59.898E+00,60.008E+00,46.865E+00,46.909E+00,46.700E+00,46.825E+00,60.101E+00,60.026E+00,59.898E+00,0.000E+00,0.000E+00,0.000E+00,42.766E+00,42.980E+00,42.963E+00,104.521E+00,105.093E+00,105.218E+00,-105.614E+00,-105.504E+00,-104.993E+00,33.550E+00,35.129E+00,35.674E+00,+99999.9E+99,+99999.9E+99,+99999.9E+99,0.320E+00,16.5120E+00,17.0219E+00,16.6808E+00,16.7382E+00,13.8968E+00,14.2641E+00,13.8653E+00,14.0087E+00,16.5120E+00,17.0176E+00,16.6771E+00,0.0000E+00,-0.3819E+00,0.3509E+00,9.7684E+00,10.2361E+00,9.6443E+00,66.332E+00,68.273E+00,68.164E+00,-65.236E+00,-70.151E+00,-60.837E+00,53.501E+00,49.304E+00,50.913E+00,+99999.9E+99,+99999.9E+99,+99999.9E+99,3.715E+00,0.28504E+03,0.29545E+03,0.29398E+03,0.8745E+03,0.21212E+03,0.22798E+03,0.21757E+03,0.6577E+03,0.47321E+03,0.48757E+03,0.47545E+03,1.4362E+03,0.24137E+03,0.25311E+03,0.23944E+03,0.7336E+03,0.37773E+03,0.38786E+03,0.37366E+03,1.1392E+03,0.11517E+03,0.10996E+03,0.09996E+03,0.3251E+03,0.60236E+00,0.60596E+00,0.61833E+00,0.60887E+00,0.87882E+00,0.90071E+00,0.90869E+00,0.89646E+00,0.000E+00,119.856E+00,-119.826E+00,1.664E+00,124.098E+00,-114.654E+00,52.961E+00,52.702E+00,51.806E+00,52.492E+00,152.453E+00,152.470E+00,152.609E+00,87.031E+00,+99999.9E+99,+99999.9E+99,0.00011E+06,-0.00047E+06,0.00000E+00,12.761E+00,0.570E+03,0.00076E+06,43.963E+00,F0F08
2021/11/30,13:04:31,00000:00:00,50,38003F00,500,1F00,1D00,3F00,99.964E+00,0.000E+00,0.000E+00,111.031E+00,0.000E+00,0.000E+00,0.377E+00,0.000E+00,0.000E+00,99.963E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,100.818E+00,0.000E+00,0.000E+00,98.229E+00,0.000E+00,0.000E+00,+99999.9E+99,+99999.9E+99,+99999.9E+99,1.295E+00,+99999.9E+99,+99999.9E+99,9.1842E+00,0.00000E+00,0.00000E+00,10.0738E+00,0.00000E+00,0.00000E+00,1.4459E+00,0.00000E+00,0.00000E+00,9.0696E+00,0.00000E+00,0.00000E+00,0.6748E+00,0.00000E+00,0.00000E+00,15.3038E+00,0.0000E+00,0.0000E+00,6.6164E+00,0.0000E+00,0.0000E+00,245.655E+00,+99999.9E+99,+99999.9E+99,47.893E+00,+99999.9E+99,+99999.9E+99,0.90615E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.91808E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.14753E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.98700E+00,0.00000E+00,0.00000E+00,0.98711E+00,0.45782E+00,0.66934E+00,0.000E+00,46.702E+00,72.252E+00,170.790E+00,163.949E+00,-59.764E+00,9.247E+00,90.000E+00,90.000E+00,19.9913E+00,0.00000E+00,0.00000E+00,84.913E+00,100.000E+00,100.000E+00,0.1367E+03,0.00000E+03,0.00000E+03,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,1B00,0,0,0,1B00,59.367E+00,59.072E+00,59.086E+00,59.175E+00,46.419E+00,46.309E+00,46.232E+00,46.320E+00,59.367E+00,59.072E+00,59.086E+00,0.000E+00,0.000E+00,0.000E+00,43.713E+00,43.613E+00,43.712E+00,104.621E+00,104.961E+00,104.086E+00,-104.864E+00,-105.504E+00,-105.082E+00,37.441E+00,37.773E+00,38.162E+00,+99999.9E+99,+99999.9E+99,+99999.9E+99,0.152E+00,13.9376E+00,14.2491E+00,13.8852E+00,14.0240E+00,11.5857E+00,11.7989E+00,11.3891E+00,11.5913E+00,13.9347E+00,14.2491E+00,13.8814E+00,-0.2856E+00,0.0000E+00,0.3246E+00,13.0904E+00,13.9574E+00,13.4878E+00,64.127E+00,53.877E+00,60.868E+00,-56.171E+00,-62.744E+00,-53.687E+00,58.547E+00,55.339E+00,54.768E+00,+99999.9E+99,+99999.9E+99,+99999.9E+99,3.720E+00,0.25114E+03,0.26170E+03,0.25661E+03,0.7694E+03,0.26392E+03,0.28154E+03,0.28298E+03,0.8284E+03,0.39012E+03,0.39727E+03,0.38434E+03,1.1717E+03,0.33059E+03,0.35167E+03,0.33977E+03,1.0216E+03,0.29853E+03,0.29890E+03,0.28612E+03,0.8836E+03,0.19909E+03,0.21073E+03,0.18806E+03,0.5979E+03,0.64375E+00,0.65873E+00,0.66766E+00,0.65667E+00,0.79832E+00,0.80058E+00,0.83286E+00,0.81088E+00,0.000E+00,119.920E+00,-120.154E+00,-7.107E+00,113.183E+00,-123.760E+00,49.928E+00,48.797E+00,48.113E+00,48.953E+00,151.243E+00,151.490E+00,151.500E+00,88.538E+00,+99999.9E+99,+99999.9E+99,0.00009E+06,-0.00042E+06,0.00000E+00,11.406E+00,0.570E+03,0.00068E+06,43.431E+00,F0F08
2021/11/30,13:04:31,00000:00:00,100,38003F00,500,1C00,1F00,3A00,99.964E+00,0.000E+00,0.000E+00,111.031E+00,0.000E+00,0.000E+00,0.377E+00,0.000E+00,0.000E+00,99.963E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,100.818E+00,0.000E+00,0.000E+00,98.229E+00,0.000E+00,0.000E+00,+99999.9E+99,+99999.9E+99,+99999.9E+99,1.295E+00,+99999.9E+99,+99999.9E+99,9.1842E+00,0.00000E+00,0.00000E+00,10.0738E+00,0.00000E+00,0.00000E+00,1.4459E+00,0.00000E+00,0.00000E+00,9.0696E+00,0.00000E+00,0.00000E+00,0.6748E+00,0.00000E+00,0.00000E+00,15.3038E+00,0.0000E+00,0.0000E+00,6.6164E+00,0.0000E+00,0.0000E+00,245.655E+00,+99999.9E+99,+99999.9E+99,47.893E+00,+99999.9E+99,+99999.9E+99,0.90615E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.91808E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.14753E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.98700E+00,0.00000E+00,0.00000E+00,0.98711E+00,0.45782E+00,0.66934E+00,0.000E+00,46.702E+00,72.252E+00,170.790E+00,163.949E+00,-59.764E+00,9.247E+00,90.000E+00,90.000E+00,19.9913E+00,0.00000E+00,0.00000E+00,98.430E+00,100.000E+00,100.000E+00,0.0142E+03,0.00000E+03,0.00000E+03,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,1B00,0,0,0,1B00,60.269E+00,60.081E+00,59.991E+00,60.114E+00,46.992E+00,46.903E+00,46.742E+00,46.879E+00,60.269E+00,60.081E+00,59.991E+00,0.000E+00,0.000E+00,0.000E+00,42.902E+00,42.658E+00,42.817E+00,104.636E+00,105.321E+00,104.921E+00,-105.096E+00,-105.532E+00,-105.186E+00,33.982E+00,34.116E+00,33.654E+00,+99999.9E+99,+99999.9E+99,+99999.9E+99,0.335E+00,16.9736E+00,17.4782E+00,16.9164E+00,17.1227E+00,14.3765E+00,14.6351E+00,14.1780E+00,14.3965E+00,16.9702E+00,17.4782E+00,16.9114E+00,-0.3377E+00,0.0000E+00,0.4096E+00,9.4863E+00,10.0228E+00,9.7035E+00,67.381E+00,72.995E+00,65.923E+00,-69.193E+00,-66.440E+00,-58.415E+00,53.167E+00,49.830E+00,49.654E+00,+99999.9E+99,+99999.9E+99,+99999.9E+99,3.201E+00,0.28969E+03,0.30344E+03,0.29879E+03,0.8919E+03,0.20963E+03,0.22092E+03,0.21861E+03,0.6492E+03,0.48861E+03,0.50246E+03,0.48340E+03,1.4745E+03,0.23499E+03,0.24731E+03,0.23902E+03,0.7211E+03,0.39347E+03,0.40048E+03,0.38000E+03,1.1739E+03,0.10619E+03,0.11116E+03,0.09666E+03,0.3140E+03,0.59289E+00,0.60392E+00,0.61810E+00,0.60491E+00,0.89208E+00,0.89328E+00,0.91458E+00,0.90021E+00,0.000E+00,119.938E+00,-120.315E+00,2.946E+00,123.352E+00,-114.104E+00,53.638E+00,52.849E+00,51.822E+00,52.777E+00,152.123E+00,150.993E+00,151.410E+00,86.388E+00,+99999.9E+99,+99999.9E+99,0.00012E+06,-0.00047E+06,0.00000E+00,12.931E+00,0.569E+03,0.00077E+06,43.894E+00,F0F08
2021/11/30,13:04:31,00000:00:00,150,38003F00,2800,3B00,3B00,3F00,99.988E+00,0.000E+00,0.000E+00,111.058E+00,0.000E+00,0.000E+00,0.388E+00,0.000E+00,0.000E+00,99.987E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,100.907E+00,0.000E+00,0.000E+00,98.154E+00,0.000E+00,0.000E+00,+99999.9E+99,+99999.9E+99,+99999.9E+99,1.377E+00,+99999.9E+99,+99999.9E+99,8.7925E+00,0.00000E+00,0.00000E+00,9.5666E+00,0.00000E+00,0.00000E+00,1.7679E+00,0.00000E+00,0.00000E+00,8.6130E+00,0.00000E+00,0.00000E+00,0.6748E+00,0.00000E+00,0.00000E+00,15.7960E+00,0.0000E+00,0.0000E+00,6.1136E+00,0.0000E+00,0.0000E+00,245.655E+00,+99999.9E+99,+99999.9E+99,56.208E+00,+99999.9E+99,+99999.9E+99,0.86061E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.87915E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.17958E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.97892E+00,0.00000E+00,0.00000E+00,0.98711E+00,0.45782E+00,0.66934E+00,0.000E+00,46.702E+00,72.252E+00,170.790E+00,163.949E+00,-59.764E+00,11.786E+00,90.000E+00,90.000E+00,0.00000E+00,0.00000E+00,0.00000E+00,90.660E+00,100.000E+00,100.000E+00,0.0804E+03,0.00000E+03,0.00000E+03,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,1800,0,0,0,1800,59.375E+00,59.206E+00,59.088E+00,59.223E+00,46.448E+00,46.461E+00,46.255E+00,46.388E+00,59.375E+00,59.206E+00,59.088E+00,0.000E+00,0.000E+00,0.000E+00,43.853E+00,43.516E+00,43.438E+00,104.693E+00,105.054E+00,104.554E+00,-105.211E+00,-105.675E+00,-104.989E+00,37.883E+00,41.204E+00,41.311E+00,+99999.9E+99,+99999.9E+99,+99999.9E+99,0.585E+00,14.0454E+00,14.4521E+00,13.9416E+00,14.1463E+00,11.7022E+00,11.9672E+00,11.5256E+00,11.7317E+00,14.0454E+00,14.4521E+00,13.9391E+00,0.0000E+00,0.0000E+00,0.2636E+00,14.0445E+00,14.0179E+00,14.0903E+00,61.236E+00,59.948E+00,57.221E+00,-62.582E+00,-59.570E+00,-56.510E+00,57.656E+00,55.643E+00,56.460E+00,+99999.9E+99,+99999.9E+99,+99999.9E+99,0.304E+00,0.25373E+03,0.26630E+03,0.26020E+03,0.7802E+03,0.28659E+03,0.28348E+03,0.28321E+03,0.8533E+03,0.39279E+03,0.40386E+03,0.38676E+03,1.1834E+03,0.35414E+03,0.35417E+03,0.35262E+03,1.0609E+03,0.29984E+03,0.30362E+03,0.28615E+03,0.8896E+03,0.20803E+03,0.21232E+03,0.21008E+03,0.6304E+03,0.64596E+00,0.65939E+00,0.67276E+00,0.65930E+00,0.80927E+00,0.80039E+00,0.80316E+00,0.80429E+00,0.000E+00,120.370E+00,-120.201E+00,-6.232E+00,113.479E+00,-126.453E+00,49.762E+00,48.746E+00,47.720E+00,48.753E+00,151.441E+00,152.318E+00,152.063E+00,87.459E+00,+99999.9E+99,+99999.9E+99,0.00010E+06,-0.00042E+06,0.00000E+00,11.415E+00,0.571E+03,0.00068E+06,43.458E+00,F0F08
2021/11/30,13:04:31,00000:00:00,200,38003F00,2800,3B00,3A00,3D00,100.033E+00,0.000E+00,0.000E+00,111.108E+00,0.000E+00,0.000E+00,0.371E+00,0.000E+00,0.000E+00,100.032E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,100.636E+00,0.000E+00,0.000E+00,98.229E+00,0.000E+00,0.000E+00,382.912E+00,+99999.9E+99,+99999.9E+99,1.203E+00,+99999.9E+99,+99999.9E+99,8.4286E+00,0.00000E+00,0.00000E+00,9.1400E+00,0.00000E+00,0.00000E+00,1.8240E+00,0.00000E+00,0.00000E+00,8.2289E+00,0.00000E+00,0.00000E+00,0.8439E+00,0.00000E+00,0.00000E+00,14.8736E+00,0.0000E+00,0.0000E+00,6.3814E+00,0.0000E+00,0.0000E+00,166.825E+00,+99999.9E+99,+99999.9E+99,51.600E+00,+99999.9E+99,+99999.9E+99,0.82258E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.84314E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,-0.18502E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,-0.97562E+00,0.00000E+00,0.00000E+00,0.94743E+00,0.75107E+00,0.69923E+00,0.000E+00,177.999E+00,128.667E+00,161.338E+00,-140.685E+00,174.302E+00,-12.677E+00,90.000E+00,90.000E+00,17.2363E+00,0.00000E+00,0.00000E+00,103.453E+00,100.000E+00,100.000E+00,-0.0284E+03,0.00000E+03,0.00000E+03,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,1B00,0,0,0,1B00,60.251E+00,59.812E+00,59.777E+00,59.947E+00,46.955E+00,46.766E+00,46.529E+00,46.750E+00,60.251E+00,59.812E+00,59.777E+00,0.000E+00,0.000E+00,0.000E+00,43.114E+00,42.984E+00,42.913E+00,104.607E+00,105.079E+00,104.621E+00,-105.257E+00,-105.286E+00,-105.289E+00,34.081E+00,36.257E+00,37.014E+00,+99999.9E+99,+99999.9E+99,+99999.9E+99,0.275E+00,16.0040E+00,16.5751E+00,15.3286E+00,15.9692E+00,13.7850E+00,13.8203E+00,13.0094E+00,13.5382E+00,15.9852E+00,16.5658E+00,15.3286E+00,-0.7763E+00,0.5542E+00,0.0000E+00,10.1929E+00,10.2940E+00,10.4127E+00,54.054E+00,73.369E+00,52.814E+00,-67.477E+00,-40.138E+00,-50.258E+00,52.906E+00,51.571E+00,50.854E+00,+99999.9E+99,+99999.9E+99,+99999.9E+99,1.248E+00,0.27410E+03,0.29679E+03,0.28010E+03,0.8510E+03,0.22615E+03,0.22608E+03,0.22986E+03,0.6821E+03,0.45994E+03,0.47329E+03,0.43372E+03,1.3669E+03,0.25307E+03,0.25609E+03,0.25779E+03,0.7669E+03,0.36934E+03,0.36867E+03,0.33114E+03,1.0692E+03,0.11357E+03,0.12030E+03,0.11670E+03,0.3506E+03,0.59595E+00,0.62707E+00,0.64580E+00,0.62254E+00,0.89364E+00,0.88281E+00,0.89166E+00,0.88941E+00,0.000E+00,120.205E+00,-120.049E+00,3.233E+00,122.135E+00,-116.812E+00,53.419E+00,51.166E+00,49.774E+00,51.498E+00,151.408E+00,152.601E+00,152.006E+00,85.106E+00,+99999.9E+99,+99999.9E+99,0.00013E+06,-0.00043E+06,0.00000E+00,12.153E+00,0.569E+03,0.00072E+06,43.623E+00,F0F08
2021/11/30,13:04:31,00000:00:00,250,38003F00,0,1B00,1900,3F00,99.983E+00,0.000E+00,0.000E+00,111.052E+00,0.000E+00,0.000E+00,0.382E+00,0.000E+00,0.000E+00,99.982E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,100.843E+00,0.000E+00,0.000E+00,98.243E+00,0.000E+00,0.000E+00,190.701E+00,+99999.9E+99,+99999.9E+99,1.300E+00,+99999.9E+99,+99999.9E+99,9.1191E+00,0.00000E+00,0.00000E+00,9.9970E+00,0.00000E+00,0.00000E+00,1.4658E+00,0.00000E+00,0.00000E+00,9.0005E+00,0.00000E+00,0.00000E+00,1.3569E+00,0.00000E+00,0.00000E+00,15.2343E+00,0.0000E+00,0.0000E+00,6.5243E+00,0.0000E+00,0.0000E+00,101.886E+00,+99999.9E+99,+99999.9E+99,48.386E+00,+99999.9E+99,+99999.9E+99,0.89940E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.91175E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.14954E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.00000E+03,0.98646E+00,0.00000E+00,0.00000E+00,0.81490E+00,0.94330E+00,0.55849E+00,0.000E+00,-54.066E+00,-153.355E+00,144.578E+00,106.548E+00,150.597E+00,9.440E+00,90.000E+00,90.000E+00,20.9192E+00,0.00000E+00,0.00000E+00,84.769E+00,100.000E+00,100.000E+00,0.1370E+03,0.00000E+03,0.00000E+03,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,+99999.9E+99,1B00,0,0,0,1B00,59.358E+00,59.251E+00,59.120E+00,59.243E+00,46.415E+00,46.481E+00,46.272E+00,46.389E+00,59.358E+00,59.251E+00,59.120E+00,0.000E+00,0.000E+00,0.000E+00,43.826E+00,43.551E+00,43.492E+00,104.479E+00,105.354E+00,104.875E+00,-105.143E+00,-105.479E+00,-105.061E+00,37.702E+00,40.045E+00,39.973E+00,+99999.9E+99,+99999.9E+99,+99999.9E+99,0.474E+00,13.7655E+00,14.0655E+00,13.9407E+00,13.9239E+00,11.4102E+00,11.6977E+00,11.4177E+00,11.5085E+00,13.7655E+00,14.0655E+00,13.9384E+00,0.0000E+00,0.0000E+00,0.2560E+00,13.7209E+00,13.6241E+00,13.6849E+00,62.829E+00,54.080E+00,64.910E+00,-55.174E+00,-67.539E+00,-54.338E+00,58.038E+00,56.077E+00,57.059E+00,+99999.9E+99,+99999.9E+99,+99999.9E+99,0.403E+00,0.24909E+03,0.25773E+03,0.25559E+03,0.7624E+03,0.28036E+03,0.27690E+03,0.27554E+03,0.8328E+03,0.38450E+03,0.39287E+03,0.38701E+03,1.1644E+03,0.34606E+03,0.34412E+03,0.34303E+03,1.0332E+03,0.29290E+03,0.29651E+03,0.29061E+03,0.8800E+03,0.20287E+03,0.20431E+03,0.20432E+03,0.6115E+03,0.64785E+00,0.65602E+00,0.66042E+00,0.65478E+00,0.81014E+00,0.80468E+00,0.80326E+00,0.80605E+00,0.000E+00,120.293E+00,-120.169E+00,-6.101E+00,113.830E+00,-126.473E+00,49.621E+00,49.003E+00,48.668E+00,49.097E+00,152.787E+00,152.293E+00,153.010E+00,88.403E+00,+99999.9E+99,+99999.9E+99,0.00009E+06,-0.00042E+06,0.00000E+00,11.266E+00,0.571E+03,0.00067E+06,43.912E+00,F0F0F
